,long,lat,address,neighborhood
1980,-93.6859453,42.0199551,"5027 Emerson Dr, Ames, IA 50014, USA",CollgCr
1981,-93.6849945,42.0211387,"4922 Schubert St, Ames, IA 50014, USA",CollgCr
1982,-93.6848538,42.0208626,"307 Schubert Cir, Ames, IA 50014, USA",CollgCr
1983,-93.68468829999999,42.0217433,"4918 Todd Dr, Ames, IA 50014, USA",CollgCr
1984,-93.6835392,42.0216642,"201 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1985,-93.68353309999999,42.0212479,"4901 Schubert St, Ames, IA 50014, USA",CollgCr
1986,-93.6837769,42.0212316,"4907 Schubert St, Ames, IA 50014, USA",CollgCr
1987,-93.68426679999999,42.0212899,"4915 Schubert St, Ames, IA 50014, USA",CollgCr
1988,-93.6848072,42.0215463,"4923 Schubert St, Ames, IA 50014, USA",CollgCr
1989,-93.6829649,42.0200116,"336 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1990,-93.6829844,42.0203683,"324 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1991,-93.6829674,42.0205162,"318 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1992,-93.6829844,42.0208319,"306 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1993,-93.6829692,42.0210161,"300 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1994,-93.6829844,42.0211797,"218 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1995,-93.68296819999999,42.02132690000001,"212 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1996,-93.68352510000001,42.02085,"301 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1997,-93.683499,42.020668,"307 Rockwell Ave, Ames, IA 50014, USA",CollgCr
1998,-93.63191309999999,42.0307812,"Ames, IA, USA",Landmrk
1999,-93.6881162,42.01829130000001,"505 Smiley Ave, Ames, IA 50014, USA",CollgCr
2000,-93.6881011,42.0181286,"509 Smiley Ave, Ames, IA 50014, USA",CollgCr
2001,-93.6881052,42.0176655,"517 Smiley Ave, Ames, IA 50014, USA",CollgCr
2002,-93.68809639999999,42.0172293,"5115 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2003,-93.6874821,42.0174615,"522 Smiley Ave, Ames, IA 50014, USA",CollgCr
2004,-93.6875019,42.0172484,"526 Smiley Ave, Ames, IA 50014, USA",CollgCr
2005,-93.6869273,42.0174793,"4939 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2006,-93.6869273,42.0180975,"4927 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2007,-93.63191309999999,42.0307812,"Ames, IA, USA",CollgCr
2008,-93.68556009999999,42.01904940000001,"4831 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2009,-93.6836288,42.0190384,"4717 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2010,-93.6830861,42.0190043,"4707 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2011,-93.6828061,42.0190023,"4701 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2012,-93.6862338,42.0183709,"4916 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2013,-93.6847081,42.018555,"4812 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2014,-93.68407409999999,42.01857529999999,"4730 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2015,-93.68462889999999,42.0176302,"519 Poe Cir, Ames, IA 50014, USA",CollgCr
2016,-93.68441089999999,42.0181975,"505 Poe Cir, Ames, IA 50014, USA",CollgCr
2017,-93.68322219999999,42.0181196,"4709 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2018,-93.68580200000001,42.01727460000001,"527 Brown Ct, Ames, IA 50014, USA",CollgCr
2019,-93.68578839999999,42.0175074,"521 Brown Ct, Ames, IA 50014, USA",CollgCr
2020,-93.6855024,42.0173848,"Brown Ct, Ames, IA 50014, USA",CollgCr
2021,-93.685679,42.0181569,"503 Brown Ct, Ames, IA 50014, USA",CollgCr
2022,-93.6852629,42.01815089999999,"502 Brown Ct, Ames, IA 50014, USA",CollgCr
2023,-93.6869122,42.0167754,"5002 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2024,-93.68745,42.01681689999999,"5014 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2025,-93.6877347,42.0167589,"5020 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2026,-93.6879775,42.0168081,"5110 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2027,-93.68716649999999,42.0163629,"5007 Keats St, Ames, IA 50014, USA",CollgCr
2028,-93.68740559999999,42.0163538,"5013 Keats St, Ames, IA 50014, USA",CollgCr
2029,-93.68789819999999,42.0164242,"5025 Keats St, Ames, IA 50014, USA",CollgCr
2030,-93.68813600000001,42.0163007,"801 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2031,-93.68813600000001,42.0161075,"805 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2032,-93.68805669999999,42.0159168,"809 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2033,-93.6863527,42.0168215,"4920 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2034,-93.68581770000002,42.016742,"4908 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2035,-93.6840939,42.0167393,"619 Poe Ave, Ames, IA 50014, USA",CollgCr
2036,-93.6835392,42.0171048,"608 Poe Ave, Ames, IA 50014, USA",CollgCr
2037,-93.6835194,42.01689289999999,"614 Poe Ave, Ames, IA 50014, USA",CollgCr
2038,-93.67929939999999,42.0181678,"4500 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2039,-93.67942,42.018581,"4512 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2040,-93.6806306,42.0190467,"4539 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2041,-93.6808683,42.0189996,"4605 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2042,-93.6821721,42.0190226,"4633 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2043,-93.68256830000001,42.0190099,"4639 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2044,-93.6814588,42.0185818,"4616 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2045,-93.6800918,42.0185289,"4519 Hemingway Dr, Ames, IA 50014, USA",CollgCr
2046,-93.67995309999999,42.0181663,"4521 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2047,-93.6817957,42.0181266,"4619 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2048,-93.6823108,42.01768510000001,"4630 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2049,-93.6820477,42.0176909,"4624 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2050,-93.6814787,42.0176731,"4612 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2051,-93.6812013,42.017682,"4606 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2052,-93.6804286,42.0176874,"4532 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2053,-93.67987389999999,42.0177051,"4520 Clemens Blvd, Ames, IA 50014, USA",CollgCr
2054,-93.6828853,42.0173769,"609 Shelley Ave, Ames, IA 50014, USA",CollgCr
2055,-93.68302399999999,42.0169281,"621 Shelley Ave, Ames, IA 50014, USA",CollgCr
2056,-93.6822315,42.0167989,"4626 Webster St, Ames, IA 50014, USA",CollgCr
2057,-93.6819343,42.0167891,"4620 Webster St, Ames, IA 50014, USA",CollgCr
2058,-93.6816966,42.0167967,"4614 Webster St, Ames, IA 50014, USA",CollgCr
2059,-93.6816288,42.0164179,"4617 Twain St, Ames, IA 50014, USA",CollgCr
2060,-93.6817648,42.0164179,"4619 Twain St, Ames, IA 50014, USA",CollgCr
2061,-93.6819084,42.01642469999999,"4623 Twain St, Ames, IA 50014, USA",CollgCr
2062,-93.68202169999999,42.0164099,"4625 Twain St, Ames, IA 50014, USA",CollgCr
2063,-93.6821822,42.01642349999999,"4629 Twain St, Ames, IA 50014, USA",CollgCr
2064,-93.6825485,42.0164024,"4637 Twain St, Ames, IA 50014, USA",CollgCr
2065,-93.68286549999999,42.0164309,"4709 Twain St, Ames, IA 50014, USA",CollgCr
2066,-93.6829844,42.016427,"4715 Twain St, Ames, IA 50014, USA",CollgCr
2067,-93.6831033,42.0164232,"4717 Twain St, Ames, IA 50014, USA",CollgCr
2068,-93.6793192,42.01749100000001,"606 Doyle Ave, Ames, IA 50014, USA",CollgCr
2069,-93.67925969999999,42.0170485,"618 Doyle Ave, Ames, IA 50014, USA",CollgCr
2070,-93.6805653,42.01643869999999,"4551 Twain Cir, Ames, IA 50014, USA",CollgCr
2071,-93.6880369,42.0148162,"905 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2072,-93.68805669999999,42.014603,"909 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2073,-93.68809639999999,42.0142153,"917 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2074,-93.6878586,42.014107,"5020 Waller St, Ames, IA 50014, USA",CollgCr
2075,-93.68756139999999,42.0157588,"812 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2076,-93.68756139999999,42.0155269,"818 Tennyson Ave, Ames, IA 50014, USA",CollgCr
2077,-93.68692360000001,42.015212,"827 Miller Ave, Ames, IA 50014, USA",CollgCr
2078,-93.6869075,42.0154127,"821 Miller Ave, Ames, IA 50014, USA",CollgCr
2079,-93.6840939,42.01461399999999,"903 Poe Ave, Ames, IA 50014, USA",CollgCr
2080,-93.6840939,42.0148459,"839 Poe Ave, Ames, IA 50014, USA",CollgCr
2081,-93.6841534,42.0154043,"821 Poe Ave, Ames, IA 50014, USA",CollgCr
2082,-93.68407409999999,42.0157932,"809 Poe Ave, Ames, IA 50014, USA",CollgCr
2083,-93.6841534,42.0164862,"705 Poe Ave, Ames, IA 50014, USA",CollgCr
2084,-93.6863527,42.0143098,"4919 Waller St, Ames, IA 50014, USA",CollgCr
2085,-93.63191309999999,42.0307812,"Ames, IA, USA",CollgCr
2086,-93.6856394,42.0141781,"4901 Waller St, Ames, IA 50014, USA",CollgCr
2087,-93.68494989999999,42.0139594,"4817 Waller St, Ames, IA 50014, USA",CollgCr
2088,-93.68471509999999,42.01385200000001,"4811 Waller St, Ames, IA 50014, USA",CollgCr
2089,-93.6844902,42.0137898,"4805 Waller St, Ames, IA 50014, USA",CollgCr
2090,-93.6862933,42.0138673,"4914 Waller St, Ames, IA 50014, USA",CollgCr
2091,-93.68601989999999,42.0138103,"4908 Waller St, Ames, IA 50014, USA",CollgCr
2092,-93.68540879999999,42.0135799,"4824 Waller St, Ames, IA 50014, USA",CollgCr
2093,-93.6851525,42.0135272,"4818 Waller St, Ames, IA 50014, USA",CollgCr
2094,-93.6849184,42.0134965,"4812 Waller St, Ames, IA 50014, USA",CollgCr
2095,-93.6835194,42.0159656,"804 Poe Ave, Ames, IA 50014, USA",CollgCr
2096,-93.6835034,42.0153392,"822 Poe Ave, Ames, IA 50014, USA",CollgCr
2097,-93.68424189999999,42.0131313,"1026 Poe Ave, Ames, IA 50014, USA",CollgCr
2098,-93.6840543,42.0134946,"1014 Poe Ave, Ames, IA 50014, USA",CollgCr
2099,-93.6838958,42.0138475,"1002 Poe Ave, Ames, IA 50014, USA",CollgCr
2100,-93.6837769,42.0140059,"922 Poe Ave, Ames, IA 50014, USA",CollgCr
2101,-93.683658,42.0143575,"908 Poe Ave, Ames, IA 50014, USA",CollgCr
2102,-93.6831206,42.0159189,"4716 Twain St, Ames, IA 50014, USA",CollgCr
2103,-93.68298460000001,42.0159189,"4714 Twain St, Ames, IA 50014, USA",CollgCr
2104,-93.6825829,42.015929,"4636 Twain St, Ames, IA 50014, USA",CollgCr
2105,-93.682447,42.015929,"4634 Twain St, Ames, IA 50014, USA",CollgCr
2106,-93.6782692,42.0195918,"308 S Dakota Ave, Ames, IA 50014, USA",Edwards
2107,-93.67828899999999,42.019765,"304 S Dakota Ave, Ames, IA 50014, USA",Edwards
2108,-93.67836899999999,42.01994699999999,"234 S Dakota Ave #236, Ames, IA 50014, USA",Edwards
2109,-93.67824689999999,42.0200857,"228 S Dakota Ave, Ames, IA 50014, USA",Edwards
2110,-93.678361,42.02035559999999,"224 S Dakota Ave, Ames, IA 50014, USA",Edwards
2111,-93.67834839999999,42.0210575,"202 S Dakota Ave, Ames, IA 50014, USA",Edwards
2112,-93.6777343,42.0210192,"4404 Todd Dr, Ames, IA 50014, USA",Edwards
2113,-93.677786,42.0206649,"213 Todd Cir, Ames, IA 50014, USA",Edwards
2114,-93.67773559999999,42.0204888,"221 Todd Cir, Ames, IA 50014, USA",Edwards
2115,-93.6778135,42.0198575,"237 Todd Cir, Ames, IA 50014, USA",Edwards
2116,-93.677239,42.0208611,"208 Todd Cir, Ames, IA 50014, USA",Edwards
2117,-93.6771833,42.0210491,"202 Todd Cir, Ames, IA 50014, USA",Edwards
2118,-93.6765667,42.0208384,"207 Abraham Dr, Ames, IA 50014, USA",Edwards
2119,-93.6766249,42.0200501,"231 Abraham Dr, Ames, IA 50014, USA",Edwards
2120,-93.6765715,42.0197555,"301 Abraham Dr, Ames, IA 50014, USA",Edwards
2121,-93.6759501,42.0208553,"206 Abraham Dr, Ames, IA 50014, USA",Edwards
2122,-93.6741883,42.0201086,"4117 Aplin Rd, Ames, IA 50014, USA",Edwards
2123,-93.67470349999999,42.020115,"4125 Aplin Rd, Ames, IA 50014, USA",Edwards
2124,-93.6753197,42.0206145,"200 Wellons Dr # 202, Ames, IA 50014, USA",Edwards
2125,-93.6755032,42.0199214,"215 Wellons Dr, Ames, IA 50014, USA",Edwards
2126,-93.63191309999999,42.0307812,"Ames, IA, USA",Edwards
2127,-93.6716896,42.0206676,"211 Dotson Dr, Ames, IA 50014, USA",Edwards
2128,-93.6716924,42.02045870000001,"217 Dotson Dr, Ames, IA 50014, USA",Edwards
2129,-93.67167889999999,42.0202715,"227 Dotson Dr, Ames, IA 50014, USA",Edwards
2130,-93.6724055,42.0200882,"4025 Aplin Rd, Ames, IA 50014, USA",Edwards
2131,-93.6729385,42.0204877,"220 Beedle Dr, Ames, IA 50014, USA",Edwards
2132,-93.67165279999999,42.0193781,"311 Dotson Dr, Ames, IA 50014, USA",Edwards
2133,-93.67163300000001,42.0191276,"4003 Marigold Dr, Ames, IA 50014, USA",Edwards
2134,-93.6725243,42.0190798,"4019 Marigold Dr, Ames, IA 50014, USA",Edwards
2135,-93.6727422,42.0190922,"4023 Marigold Dr, Ames, IA 50014, USA",Edwards
2136,-93.6711242,42.0208979,"206 Dotson Dr, Ames, IA 50014, USA",Edwards
2137,-93.6758523,42.0187031,"413 Wellons Cir, Ames, IA 50014, USA",Edwards
2138,-93.6754957,42.0186372,"417 Wellons Dr, Ames, IA 50014, USA",Edwards
2139,-93.67399019999999,42.0196899,"4114 Aplin Rd, Ames, IA 50014, USA",Edwards
2140,-93.67470329999999,42.0197057,"4126 Aplin Rd, Ames, IA 50014, USA",Edwards
2141,-93.6749609,42.0196396,"300 Wellons Dr, Ames, IA 50014, USA",Edwards
2142,-93.6749609,42.0187895,"414 Wellons Dr, Ames, IA 50014, USA",Edwards
2143,-93.6746702,42.0192859,"407 Jeffrey Ln # 409, Ames, IA 50014, USA",Edwards
2144,-93.67349440000001,42.01853879999999,"415 Beedle Dr, Ames, IA 50014, USA",Edwards
2145,-93.6734972,42.0187315,"409 Beedle Dr, Ames, IA 50014, USA",Edwards
2146,-93.6734939,42.0188874,"403 Beedle Dr, Ames, IA 50014, USA",Edwards
2147,-93.63191309999999,42.0307812,"Ames, IA, USA",Edwards
2148,-93.6755948,42.0173782,"4205 Cochrane Pkwy, Ames, IA 50014, USA",Edwards
2149,-93.6767041,42.0164927,"4302 Cochrane Pkwy, Ames, IA 50014, USA",Edwards
2150,-93.6716924,42.0186813,"4002 Marigold Dr, Ames, IA 50014, USA",Edwards
2151,-93.6704666,42.0190812,"3905 Marigold Dr, Ames, IA 50014, USA",Edwards
2152,-93.6704247,42.0191082,"3901 Marigold Dr, Ames, IA 50014, USA",Edwards
2153,-93.6701855,42.0190505,"3833 Marigold Dr, Ames, IA 50014, USA",Edwards
2154,-93.6699635,42.0190981,"3825 Marigold Dr, Ames, IA 50014, USA",Edwards
2155,-93.6698421,42.0190777,"3821 Marigold Dr, Ames, IA 50014, USA",Edwards
2156,-93.6702686,42.0186848,"3838 Marigold Dr, Ames, IA 50014, USA",Edwards
2157,-93.67014979999999,42.0186499,"3834 Marigold Dr, Ames, IA 50014, USA",Edwards
2158,-93.6700705,42.01865249999999,"3830 Marigold Dr, Ames, IA 50014, USA",Edwards
2159,-93.66999129999999,42.018655,"3826 Marigold Dr, Ames, IA 50014, USA",Edwards
2160,-93.66991209999999,42.0186575,"3820 Marigold Dr, Ames, IA 50014, USA",Edwards
2161,-93.665234,42.022103,"117 S Franklin Ave #119, Ames, IA 50014, USA",Edwards
2162,-93.66538369999999,42.02035009999999,"3411 Tripp St #3413, Ames, IA 50014, USA",Edwards
2163,-93.66635459999999,42.0194637,"302 Village Dr, Ames, IA 50014, USA",Edwards
2164,-93.666384,42.0196234,"308 Village Dr, Ames, IA 50014, USA",Edwards
2165,-93.66636350000002,42.01868899999999,"278 Village Dr, Ames, IA 50014, USA",Edwards
2166,-93.665373,42.019535,"238 Village Dr #240, Ames, IA 50014, USA",Edwards
2167,-93.6653853,42.01994819999999,"3412 Tripp St # 3414, Ames, IA 50014, USA",Edwards
2168,-93.6679686,42.0199593,"301 Sunflower Dr, Ames, IA 50014, USA",Edwards
2169,-93.6625418,42.0202094,"3319 Tripp St, Ames, IA 50014, USA",Edwards
2170,-93.6627398,42.0202031,"3323 Tripp St, Ames, IA 50014, USA",Edwards
2171,-93.66370440000001,42.0207038,"223 Hilltop Rd, Ames, IA 50014, USA",Edwards
2172,-93.66446049999999,42.0205249,"210 S Franklin Ave, Ames, IA 50014, USA",Edwards
2173,-93.6644771,42.0209912,"148 S Franklin Ave, Ames, IA 50014, USA",Edwards
2174,-93.6644827,42.0218091,"126 S Franklin Ave, Ames, IA 50014, USA",Edwards
2175,-93.6609615,42.0216705,"3223 Lettie St, Ames, IA 50014, USA",Edwards
2176,-93.6613931,42.0222165,"110 S Wilmoth Ave, Ames, IA 50014, USA",Edwards
2177,-93.6614129,42.0213079,"3232 Lettie St, Ames, IA 50014, USA",Edwards
2178,-93.66075939999999,42.0213094,"3218 Lettie St, Ames, IA 50014, USA",Edwards
2179,-93.65941269999999,42.0213522,"203 State Ave, Ames, IA 50014, USA",Edwards
2180,-93.6649778,42.018026,"409 S Franklin Ave, Ames, IA 50014, USA",Edwards
2181,-93.6654531,42.0180881,"3413 Coy St, Ames, IA 50014, USA",Edwards
2182,-93.66656929999999,42.0180638,"3505 Coy St, Ames, IA 50014, USA",Edwards
2183,-93.664322,42.0182069,"402 S Franklin Ave #404, Ames, IA 50014, USA",Edwards
2184,-93.66450250000001,42.0190458,"304 S Franklin Ave, Ames, IA 50014, USA",Edwards
2185,-93.66450250000001,42.0193549,"246 S Franklin Ave, Ames, IA 50014, USA",Edwards
2186,-93.6645223,42.0198373,"234 S Franklin Ave, Ames, IA 50014, USA",Edwards
2187,-93.6636923,42.0194716,"317 Hilltop Rd, Ames, IA 50014, USA",Edwards
2188,-93.6637301,42.0191283,"403 Hilltop Rd, Ames, IA 50014, USA",Edwards
2189,-93.66369019999999,42.0188407,"411 Hilltop Rd, Ames, IA 50014, USA",Edwards
2190,-93.66371149999999,42.0178084,"437 Hilltop Rd, Ames, IA 50014, USA",Edwards
2191,-93.6634924,42.01759029999999,"3334 Morningside St, Ames, IA 50014, USA",Edwards
2192,-93.6632151,42.0175605,"3330 Morningside St, Ames, IA 50014, USA",Edwards
2193,-93.66312330000001,42.0194214,"318 Hilltop Rd, Ames, IA 50014, USA",Edwards
2194,-93.65642249999999,42.0225485,"2816 Lincoln Way, Ames, IA 50014, USA",SWISU
2195,-93.6558878,42.0223143,"109 S Hyland Ave, Ames, IA 50014, USA",SWISU
2196,-93.6569967,42.0223563,"2827 Wood St, Ames, IA 50014, USA",Edwards
2197,-93.657472,42.0223412,"2905 Wood St, Ames, IA 50014, USA",Edwards
2198,-93.6588978,42.0219482,"3008 Wood St, Ames, IA 50014, USA",Edwards
2199,-93.6579869,42.0219385,"2912 Wood St, Ames, IA 50014, USA",Edwards
2200,-93.6578284,42.0219435,"2910 Wood St, Ames, IA 50014, USA",Edwards
2201,-93.65767,42.0219099,"2908 Wood St, Ames, IA 50014, USA",Edwards
2202,-93.65715519999999,42.0219263,"2902 Wood St, Ames, IA 50014, USA",Edwards
2203,-93.656182,42.02195280000001,"2812 Wood St, Ames, IA 50014, USA",Edwards
2204,-93.6558482,42.0214655,"213 S Hyland Ave, Ames, IA 50014, USA",SWISU
2205,-93.6558744,42.0213053,"217 S Hyland Ave, Ames, IA 50014, USA",SWISU
2206,-93.6589181,42.0214394,"202 State Ave, Ames, IA 50014, USA",Edwards
2207,-93.65618479999999,42.0207014,"2812 Arbor St, Ames, IA 50014, USA",Edwards
2208,-93.63191309999999,42.0307812,"Ames, IA, USA",SWISU
2209,-93.6487729,42.020258,"301 Stanton Ave, Ames, IA 50014, USA",SWISU
2210,-93.64872899999999,42.019485,"327 Stanton Ave, Ames, IA 50014, USA",SWISU
2211,-93.65208589999999,42.0183007,"421 Hayward Ave, Ames, IA 50014, USA",SWISU
2212,-93.6520661,42.0179729,"429 Hayward Ave, Ames, IA 50014, USA",SWISU
2213,-93.6520067,42.0172985,"507 Hayward Ave, Ames, IA 50014, USA",SWISU
2214,-93.6520661,42.0169682,"517 Hayward Ave, Ames, IA 50014, USA",SWISU
2215,-93.6510167,42.01783229999999,"2521 Little St, Ames, IA 50014, USA",SWISU
2216,-93.65142759999999,42.0178137,"436 Hayward Ave, Ames, IA 50014, USA",SWISU
2217,-93.6513617,42.0181166,"426 Hayward Ave #428, Ames, IA 50014, USA",SWISU
2218,-93.65146879999999,42.0183179,"422 Hayward Ave, Ames, IA 50014, USA",SWISU
2219,-93.650762,42.01638699999999,"2509 Storm St #2511, Ames, IA 50014, USA",SWISU
2220,-93.6514127,42.0163127,"538 Hayward Ave, Ames, IA 50014, USA",SWISU
2221,-93.64879909999999,42.0165888,"609 Stanton Ave, Ames, IA 50014, USA",SWISU
2222,-93.65208589999999,42.0159822,"601 Hayward Ave, Ames, IA 50014, USA",SWISU
2223,-93.647928,42.0188963,"2326 Knapp St, Ames, IA 50014, USA",SWISU
2224,-93.64773,42.0188639,"2324 Knapp St, Ames, IA 50014, USA",SWISU
2225,-93.6473482,42.0188665,"2320 Knapp St, Ames, IA 50014, USA",SWISU
2226,-93.6471756,42.0189201,"2316 Knapp St, Ames, IA 50014, USA",SWISU
2227,-93.646997,42.0189217,"2312 Knapp St, Ames, IA 50014, USA",SWISU
2228,-93.6467004,42.0183942,"419 Lynn Ave, Ames, IA 50014, USA",Crawfor
2229,-93.647334,42.0181423,"2317 Baker St, Ames, IA 50014, USA",Crawfor
2230,-93.64749239999999,42.0181373,"2321 Baker St, Ames, IA 50014, USA",Crawfor
2231,-93.6482826,42.0181099,"428 Stanton Ave, Ames, IA 50014, USA",SWISU
2232,-93.6482954,42.0182619,"424 Stanton Ave, Ames, IA 50014, USA",SWISU
2233,-93.6482843,42.0184599,"418 Stanton Ave, Ames, IA 50014, USA",SWISU
2234,-93.64771019999999,42.0177246,"2328 Baker St, Ames, IA 50014, USA",Crawfor
2235,-93.647532,42.01774959999999,"2322 Baker St, Ames, IA 50014, USA",Crawfor
2236,-93.6472881,42.017728,"2318 Baker St, Ames, IA 50014, USA",Crawfor
2237,-93.64666079999999,42.0176227,"507 Lynn Ave, Ames, IA 50014, USA",Crawfor
2238,-93.6463784,42.019148,"Lynn Ave, Ames, IA 50014, USA",Crawfor
2239,-93.6482843,42.0174166,"512 Stanton Ave, Ames, IA 50014, USA",SWISU
2240,-93.64618569999999,42.0189129,"2238 Knapp St, Ames, IA 50014, USA",SWISU
2241,-93.64593819999999,42.0189304,"2234 Knapp St, Ames, IA 50014, USA",SWISU
2242,-93.6447602,42.0176829,"509 Ash Ave, Ames, IA 50014, USA",Crawfor
2243,-93.645258,42.0171643,"2217 Donald St, Ames, IA 50014, USA",Crawfor
2244,-93.6456845,42.0171906,"2225 Donald St, Ames, IA 50014, USA",Crawfor
2245,-93.6461461,42.0177163,"508 Lynn Ave, Ames, IA 50014, USA",Crawfor
2246,-93.64785669999999,42.0167667,"2332 Donald St, Ames, IA 50014, USA",Crawfor
2247,-93.6483239,42.0164493,"618 Stanton Ave, Ames, IA 50014, USA",SWISU
2248,-93.6482415,42.0165739,"612 Stanton Ave, Ames, IA 50014, USA",SWISU
2249,-93.64563059999999,42.0168389,"2226 Donald St, Ames, IA 50014, USA",Crawfor
2250,-93.6447602,42.0168714,"603 Ash Ave, Ames, IA 50014, USA",Crawfor
2251,-93.64478,42.016581,"611 Ash Ave, Ames, IA 50014, USA",Crawfor
2252,-93.6447206,42.016293,"619 Ash Ave, Ames, IA 50014, USA",Crawfor
2253,-93.64509849999999,42.0163239,"2215 Storm St, Ames, IA 50014, USA",Crawfor
2254,-93.6456709,42.0163016,"2227 Storm St, Ames, IA 50014, USA",Crawfor
2255,-93.6458293,42.0162966,"2231 Storm St, Ames, IA 50014, USA",Crawfor
2256,-93.6461205,42.0162837,"620 Lynn Ave, Ames, IA 50014, USA",Crawfor
2257,-93.6482588,42.015632,"714 Stanton Ave, Ames, IA 50014, USA",SWISU
2258,-93.64831269999999,42.0159479,"2342 Storm St, Ames, IA 50014, USA",SWISU
2259,-93.6475545,42.0159374,"2324 Storm St, Ames, IA 50014, USA",SWISU
2260,-93.6466212,42.01557589999999,"715 Lynn Ave, Ames, IA 50014, USA",Crawfor
2261,-93.6454678,42.0159337,"2222 Storm St, Ames, IA 50014, USA",Crawfor
2262,-93.64350999999999,42.019969,"2144 Sunset Dr #2146, Ames, IA 50014, USA",Crawfor
2263,-93.64319069999999,42.019961,"2140 Sunset Dr # 2142, Ames, IA 50014, USA",Crawfor
2264,-93.6429785,42.01990319999999,"311 Pearson Ave, Ames, IA 50014, USA",Crawfor
2265,-93.6428597,42.0195978,"317 Pearson Ave, Ames, IA 50014, USA",Crawfor
2266,-93.64280029999999,42.0191167,"333 Pearson Ave, Ames, IA 50014, USA",Crawfor
2267,-93.6428201,42.0187876,"407 Pearson Ave, Ames, IA 50014, USA",Crawfor
2268,-93.6421668,42.017823,"2103 Country Club Blvd, Ames, IA 50014, USA",Crawfor
2269,-93.6439826,42.0181267,"430 Ash Ave, Ames, IA 50014, USA",Crawfor
2270,-93.64398039999999,42.0194026,"320 Ash Ave, Ames, IA 50014, USA",Crawfor
2271,-93.6420282,42.0191218,"400 Pearson Ave, Ames, IA 50014, USA",Crawfor
2272,-93.6399694,42.01926419999999,"2007 Country Club Blvd, Ames, IA 50014, USA",Crawfor
2273,-93.6415531,42.01867319999999,"2037 Country Club Blvd, Ames, IA 50014, USA",Crawfor
2274,-93.642147,42.0187317,"418 Pearson Ave, Ames, IA 50014, USA",Crawfor
2275,-93.6421668,42.0189049,"406 Pearson Ave, Ames, IA 50014, USA",Crawfor
2276,-93.64032569999999,42.018287,"2012 Country Club Blvd, Ames, IA 50014, USA",Crawfor
2277,-93.6397295,42.0180805,"425 Beach Ave, Ames, IA 50014, USA",Crawfor
2278,-93.6399694,42.0177959,"2007 Kildee St, Ames, IA 50014, USA",Crawfor
2279,-93.6402861,42.0177472,"2011 Kildee St, Ames, IA 50014, USA",Crawfor
2280,-93.6440475,42.0169713,"602 Ash Ave, Ames, IA 50014, USA",Crawfor
2281,-93.643958,42.015853,"2159 Country Club Blvd #2157, Ames, IA 50014, USA",Crawfor
2282,-93.6438811,42.0164269,"2138 Hughes Ave, Ames, IA 50014, USA",Crawfor
2283,-93.6428826,42.0169016,"2108 Hughes Ave, Ames, IA 50014, USA",Crawfor
